08/11/2017	305.50	4725300
09/11/2017	302.50	5447100
10/11/2017	302.50	4625400
13/11/2017	300.13	7584900
14/11/2017	315.00	5676100
15/11/2017	306.01	5978700
16/11/2017	313.99	5822100
17/11/2017	325.67	13735100
20/11/2017	313.79	8247700
21/11/2017	310.86	7261300
22/11/2017	316.77	4917600
24/11/2017	313.79	3244100
27/11/2017	313.25	4555900
28/11/2017	316.36	4949500
29/11/2017	317.30	8767400
30/11/2017	308.56	4351600
01/12/2017	305.44	4292900
04/12/2017	306.50	5835100
05/12/2017	302.00	4646500
06/12/2017	300.10	7195300
07/12/2017	312.00	4780600
08/12/2017	314.60	3468500
11/12/2017	314.63	7938000
12/12/2017	330.45	8733200
13/12/2017	340.93	6221500
14/12/2017	341.01	5799900
15/12/2017	342.04	6933200
18/12/2017	344.90	5476200
19/12/2017	340.26	6825000
20/12/2017	332.69	5953800
21/12/2017	329.59	4385200
22/12/2017	329.51	4215800
26/12/2017	323.83	4378400
27/12/2017	316.00	4712100
28/12/2017	311.75	4316300
29/12/2017	316.18	3777200
02/01/2018	312.00	4352200
03/01/2018	321.00	4521500
04/01/2018	312.87	9946300
05/01/2018	316.62	4591200
08/01/2018	316.00	9859400
09/01/2018	335.16	7146600
10/01/2018	332.20	4309900
11/01/2018	335.24	6645500
12/01/2018	338.63	4825100
16/01/2018	337.54	6474300
17/01/2018	340.47	7103500
18/01/2018	345.67	5685800
19/01/2018	345.00	4888300
22/01/2018	349.40	6210400
23/01/2018	360.00	5465400
24/01/2018	354.58	5287500
25/01/2018	348.27	6740300
26/01/2018	341.50	4539400
29/01/2018	339.85	4747100
30/01/2018	345.14	4717700
31/01/2018	347.51	6214100
01/02/2018	351.00	4197700
02/02/2018	348.44	3704800
05/02/2018	337.97	4464100
06/02/2018	325.21	5088400
07/02/2018	338.99	6969200
08/02/2018	343.31	10314600
09/02/2018	319.93	12933700
12/02/2018	316.13	6227800
13/02/2018	315.02	4560200
14/02/2018	320.84	3950700
15/02/2018	324.50	5912900
16/02/2018	332.50	5642600
20/02/2018	334.47	4009400
21/02/2018	336.03	3219600
22/02/2018	335.53	6969800
23/02/2018	347.83	5817400
26/02/2018	353.50	4340000
27/02/2018	356.25	4797400
28/02/2018	352.57	6069700
01/03/2018	345.01	6885600
02/03/2018	326.98	5092800
05/03/2018	332.39	3823800
06/03/2018	333.75	4285700
07/03/2018	325.44	5007300
08/03/2018	332.86	3566200
09/03/2018	324.10	5506800
12/03/2018	328.61	8264000
13/03/2018	328.61	5965800
14/03/2018	336.76	7967400
15/03/2018	329.38	6564800
16/03/2018	322.93	6117300
19/03/2018	316.50	7484300
20/03/2018	314.87	4764300
21/03/2018	310.25	5958400
22/03/2018	313.89	4939800
23/03/2018	311.25	6654900
26/03/2018	307.34	8375200
27/03/2018	304.00	13872000
28/03/2018	264.58	21001400
29/03/2018	256.49	15170700
02/04/2018	256.26	16114000
03/04/2018	269.82	18844400
04/04/2018	252.78	19896700
05/04/2018	289.34	19121100
06/04/2018	301.00	13520300
09/04/2018	300.37	10249800
10/04/2018	298.97	10989800
11/04/2018	300.74	7482900
12/04/2018	302.32	7608800
13/04/2018	303.60	7327200
16/04/2018	299.00	6338500
17/04/2018	288.87	7000000
18/04/2018	291.08	6557700
19/04/2018	291.08	6090600
20/04/2018	295.17	5627900
23/04/2018	291.29	4893400
24/04/2018	285.00	5685300
25/04/2018	283.50	4013600
26/04/2018	278.75	4356000
27/04/2018	285.37	4364600
30/04/2018	293.61	4228200
01/05/2018	293.51	4625600
02/05/2018	298.57	8970400
03/05/2018	278.79	17352100
04/05/2018	283.00	8569400
07/05/2018	297.50	8678200
08/05/2018	300.80	5930000
09/05/2018	300.41	5727400
10/05/2018	307.50	5651600
11/05/2018	307.70	4679600
14/05/2018	303.32	7286800
15/05/2018	285.01	9519200
16/05/2018	283.83	5674000
17/05/2018	285.90	4420600
18/05/2018	284.65	7251900
21/05/2018	281.33	9182600
22/05/2018	287.76	8945800
23/05/2018	277.76	5985100
24/05/2018	278.40	4176700
25/05/2018	277.63	3875100
29/05/2018	278.51	5666600
30/05/2018	283.29	7489700
31/05/2018	287.21	5919700
01/06/2018	285.86	5424400
04/06/2018	294.34	4797800
05/06/2018	297.70	5995200
06/06/2018	300.50	18767300
07/06/2018	316.15	14345300
08/06/2018	319.00	8205200
11/06/2018	322.51	13183500
12/06/2018	344.70	22347400
13/06/2018	346.71	9469800
14/06/2018	347.63	10981000
15/06/2018	353.84	10848300
18/06/2018	355.40	12073200
19/06/2018	365.16	12761900
20/06/2018	358.04	8383700
21/06/2018	362.00	7967100
22/06/2018	351.54	10266100
25/06/2018	330.12	6931300
26/06/2018	336.05	7452500
27/06/2018	345.00	8333700
28/06/2018	348.66	8398000
29/06/2018	353.33	6492400
02/07/2018	360.07	18759800
03/07/2018	331.75	12282600
05/07/2018	313.76	17476400
06/07/2018	304.95	8865500
09/07/2018	311.99	7596800
10/07/2018	324.56	9471500
11/07/2018	315.80	4884100
12/07/2018	321.43	5721200
13/07/2018	315.58	5869800
16/07/2018	311.71	7818700
17/07/2018	308.81	6996200
18/07/2018	325.00	5624200
19/07/2018	316.33	5915300
20/07/2018	321.23	5162200
23/07/2018	301.84	10992900
24/07/2018	304.42	9590800
25/07/2018	296.74	7075400
26/07/2018	304.85	4630500
27/07/2018	307.25	5703300
30/07/2018	295.90	6814100
31/07/2018	292.25	5076900
01/08/2018	297.99	10129400
02/08/2018	328.44	23215000
03/08/2018	347.81	13656500
06/08/2018	345.46	8564300
07/08/2018	343.84	30875800
08/08/2018	369.09	24571200
09/08/2018	365.55	17183800
10/08/2018	354.00	11552000
13/08/2018	361.13	10463900
14/08/2018	358.45	6986400
15/08/2018	341.91	9101300
16/08/2018	339.91	6064000
17/08/2018	323.50	18958600
20/08/2018	291.70	17402300
21/08/2018	310.61	13172200
22/08/2018	320.87	5946000
23/08/2018	319.14	5147300
24/08/2018	320.70	3602600
27/08/2018	318.00	13079300
28/08/2018	318.41	7649100
29/08/2018	310.27	7447400
30/08/2018	302.26	7216700
31/08/2018	302.00	5375100
04/09/2018	296.94	8350500
05/09/2018	285.05	7720800
06/09/2018	284.80	7480800
07/09/2018	260.10	22491900
10/09/2018	273.26	14283500
11/09/2018	279.47	9170000
12/09/2018	281.44	10015400
13/09/2018	288.02	6340300
14/09/2018	288.76	6765600
17/09/2018	290.04	6887600
18/09/2018	296.69	16547500
19/09/2018	280.51	8294900
20/09/2018	303.56	7349400
21/09/2018	297.70	5050500
24/09/2018	298.48	4843000
25/09/2018	300.00	4481700
26/09/2018	301.91	7843200
27/09/2018	312.90	8509100
28/09/2018	270.26	33649700
01/10/2018	305.77	21777600
02/10/2018	313.95	11743500
03/10/2018	303.33	7995000
04/10/2018	293.95	9814200
05/10/2018	274.65	17944500
08/10/2018	264.52	13472700
09/10/2018	255.25	12060600
10/10/2018	264.61	12815300
11/10/2018	257.53	8167700
12/10/2018	261.00	7201400
15/10/2018	259.06	6200000
16/10/2018	265.70	9526400
17/10/2018	282.40	8655500
18/10/2018	269.29	5421200
19/10/2018	267.39	9375500
22/10/2018	260.68	5600300
23/10/2018	263.87	19027800
24/10/2018	301.05	20058300
25/10/2018	317.22	20840700
26/10/2018	308.25	27425500
29/10/2018	337.47	14486000
30/10/2018	328.39	9126700
31/10/2018	332.54	7624300
01/11/2018	338.26	8000100
02/11/2018	343.74	7808000
05/11/2018	340.50	7831000
06/11/2018	339.07	6762900
07/11/2018	343.34	7374500
08/11/2018	348.50	7090700
09/11/2018	349.00	5098800
12/11/2018	348.37	6941500
13/11/2018	333.16	5448600
14/11/2018	342.70	5040300
15/11/2018	342.33	4625700
16/11/2018	345.19	7206200
