2018-08-08	206.050003	22525500
2018-08-09	209.529999	23492600
2018-08-10	207.360001	24611200
2018-08-13	209.309998	25890900
2018-08-14	210.160004	20748000
2018-08-15	209.220001	28807600
2018-08-16	211.75	28500400
2018-08-17	213.440002	35427000
2018-08-20	218.100006	30287700
2018-08-21	216.800003	26159800
2018-08-22	214.100006	19018100
2018-08-23	214.649994	18883200
2018-08-24	216.600006	18476400
2018-08-27	217.149994	20525100
2018-08-28	219.009995	22776800
2018-08-29	220.149994	27254800
2018-08-30	223.25	48793800
2018-08-31	226.509995	43340100
2018-09-04	228.410004	27390100
2018-09-05	228.990005	33333000
2018-09-06	226.229996	34290000
2018-09-07	221.850006	37619800
2018-09-10	220.949997	39516500
2018-09-11	218.009995	35749000
2018-09-12	224.940002	49278700
2018-09-13	223.520004	41706400
2018-09-14	225.75	31999300
2018-09-17	222.149994	37195100
2018-09-18	217.789993	31571700
2018-09-19	218.5	27123800
2018-09-20	220.240005	26608800
2018-09-21	220.779999	96246700
2018-09-24	216.820007	27693400
2018-09-25	219.75	24554400
2018-09-26	221	23984700
2018-09-27	223.820007	30181200
2018-09-28	224.789993	22929400
2018-10-01	227.949997	23600800
2018-10-02	227.25	24788200
2018-10-03	230.050003	28654800
2018-10-04	230.779999	32042000
2018-10-05	227.960007	33580500
2018-10-08	222.210007	29663900
2018-10-09	223.639999	26891000
2018-10-10	225.460007	41990600
2018-10-11	214.520004	53124400
2018-10-12	220.419998	40337900
2018-10-15	221.160004	30791000
2018-10-16	218.929993	29184000
2018-10-17	222.300003	22885400
2018-10-18	217.860001	32581300
2018-10-19	218.059998	33078700
2018-10-22	219.789993	28792100
2018-10-23	215.830002	38767800
2018-10-24	222.600006	40925500
2018-10-25	217.710007	29855800
2018-10-26	215.899994	47258400
2018-10-29	219.190002	45935500
2018-10-30	211.149994	36660000
2018-10-31	216.880005	38358900
2018-11-01	219.050003	58323200
2018-11-02	209.550003	91328700
2018-11-05	204.300003	66163700
2018-11-06	201.919998	31882900
2018-11-07	205.970001	33424400
2018-11-08	209.979996	25362600
2018-11-09	205.550003	34365800
2018-11-12	199	51135500
2018-11-13	191.630005	46882900
2018-11-14	193.899994	60801000
2018-11-15	188.389999	46478800
2018-11-16	190.5	36928300
2018-11-19	190	41925300
2018-11-20	178.369995	67825200
2018-11-21	179.729996	31124200
2018-11-23	174.940002	23624000
